num,match
10,<language-switcher inline-template>
10,<cs-app-cross-sales cs>
10,"<section-left class=""bg-putih width-px-780 fleft font-OpenSans"">"
10,"<fans-mo-dropdown-wrap v-on:logged-in=""onFansMoLogin"" v-on:registered=""onFansMoRegister"" v-on:old-account=""onFansMoOldAccount"">"
10,"<sprite-svg class=""icon"" name=""ico-arrow-up"" size=""large"">"
10,<totalPages-2 && totalPages>
9,"<components-start-page class=""l-hidden l-page l-flex l-vertical"">"
9,"<toaster-container toaster-options=""{'position-class': 'toast-bottom-left'}"">"
9,"<spektrix-logged-in-status show-login-link=""true"">"
9,"<sp-widget widget=""theme.header"" page=""page"">"
9,"<home-carousel type=""parent"">"
9,"<basetool-typeahead model=""typeAhead"" css-class=""typeahead"" placeholder="""">"
9,"<nl-search class=""noRow""
                v-bind:path-to=""'/inventory/condition=new/'""
                v-bind:coll=""collection""
                v-bind:init=""collready""
                v-bind:keys=""['standard_body', 'make', 'model', 'type', 'year', 'transmission', 'ext_color_generic']""
                v-on:qsubmit=""newquery"">"
9,"<b-checkbox check-id=""remember-me"" ng-model=""model.rememberMe"" class=""remember-label"">"
9,"<gwd-doubleclick id=""gwd-ad"" polite-load="""">"
9,"<microsites-menu :menu-items=""[{&#34;urlMenuItem&#34;:&#34;&#34;,&#34;submenu&#34;:[{&#34;labelSubMenuItem&#34;:&#34;Mobi&#34;,&#34;urlSubMenuItem&#34;:&#34;http://mobi.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Novo Uno&#34;,&#34;urlSubMenuItem&#34;:&#34;http://uno.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Argo&#34;,&#34;urlSubMenuItem&#34;:&#34;http://argo.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Cronos&#34;,&#34;urlSubMenuItem&#34;:&#34;http://cronos.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Toro&#34;,&#34;urlSubMenuItem&#34;:&#34;http://toro.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Grand Siena&#34;,&#34;urlSubMenuItem&#34;:&#34;http://www.fiat.com.br/carros/grand-siena/index.html&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Weekend&#34;,&#34;urlSubMenuItem&#34;:&#34;https://weekend.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Strada&#34;,&#34;urlSubMenuItem&#34;:&#34;http://strada.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Doblò&#34;,&#34;urlSubMenuItem&#34;:&#34;https://doblo.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Fiorino&#34;,&#34;urlSubMenuItem&#34;:&#34;http://www.fiat.com.br/carros/fiorino.html&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Ducato&#34;,&#34;urlSubMenuItem&#34;:&#34;https://ducato.fiat.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;}],&#34;labelMenuItem&#34;:&#34;Carros&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://servicos.fiat.com.br/&#34;,&#34;labelMenuItem&#34;:&#34;Proprietários&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;https://www.fiat.com.br/vendas-diretas.html&#34;,&#34;labelMenuItem&#34;:&#34;Vendas Diretas&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://consorcio.fiat.com.br/&#34;,&#34;labelMenuItem&#34;:&#34;Consórcio Fiat&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://ofertas.fiat.com.br/&#34;,&#34;labelMenuItem&#34;:&#34;Ofertas&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://www.fiat.com.br/concessionarias.html&#34;,&#34;labelMenuItem&#34;:&#34;Concessionárias&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://fiatitaucard.fiat.com.br/&#34;,&#34;labelMenuItem&#34;:&#34;Fiat Itaucard&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://www.fiatclub.com.br/&#34;,&#34;labelMenuItem&#34;:&#34;Fiat Club&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://www.fiat.com.br/como-cuidar-do-seu-fiat.html&#34;,&#34;labelMenuItem&#34;:&#34;Já tenho um Fiat&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://www.fiat.com.br/institucional.html&#34;,&#34;labelMenuItem&#34;:&#34;Institucional&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://www.fiat.com.br/novidades-fiat.html&#34;,&#34;labelMenuItem&#34;:&#34;Novidades Fiat&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;https://www.fiat.com.br/fale-conosco.html&#34;,&#34;labelMenuItem&#34;:&#34;Fale com a Fiat&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;https://reparador.fiat.com.br/&#34;,&#34;labelMenuItem&#34;:&#34;Reparador Fiat&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;http://www.fiat.com.br/fiat_app.html&#34;,&#34;labelMenuItem&#34;:&#34;Aplicativos&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;/content/dam/fiat/home/pdfs/politica_da_qualidade.pdf&#34;,&#34;labelMenuItem&#34;:&#34;Política da Qualidade&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;urlMenuItem&#34;:&#34;&#34;,&#34;submenu&#34;:[{&#34;labelSubMenuItem&#34;:&#34;Fiat Press&#34;,&#34;urlSubMenuItem&#34;:&#34;http://www.fcapress.com.br/pt/fiat/home.do&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Mundo FCA&#34;,&#34;urlSubMenuItem&#34;:&#34;http://mundofca.com/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;Casa Fiat de Cultura &#34;,&#34;urlSubMenuItem&#34;:&#34;http://www.casafiatdecultura.com.br/&#34;,&#34;target&#34;:&#34;_blank&#34;},{&#34;labelSubMenuItem&#34;:&#34;FCA no Mundo&#34;,&#34;urlSubMenuItem&#34;:&#34;https://www.fcacountryfinder.com/&#34;,&#34;target&#34;:&#34;_blank&#34;}],&#34;labelMenuItem&#34;:&#34;Mais Sites&#34;,&#34;isSecureLink&#34;:&#34;&#34;,&#34;target&#34;:&#34;_blank&#34;}]"" contact-us-url=""https://www.fiat.com.br/fale-conosco.html"" privacy-policy-url=""https://fiat-br-stage-fca.adobecqms.net:80/politica-de-privacidade.html"">"
9,"<exit-survey control=""surveyControl"">"
9,"<amp-user-notification id=""cookies-notification"" layout=""nodisplay"" class=""cookies-notification-top cookies-notification-top-old"">"
9,"<ng-form ng-submit=""submit()"" class=""search-container__desktop search-navbar"">"
9,"<body-Tag auf 100% Höhe und Breite setzen
						b.contentDocument.getElementsByTagName('html')[0].style.width = '100%';
						b.contentDocument.getElementsByTagName('html')[0].style.height = '100%';
						b.contentDocument.getElementsByTagName('body')[0].style.width = '100%';
						b.contentDocument.getElementsByTagName('body')[0].style.height = '100%';
					};
		        });
        // load ads internal
        api.load();
	_UI_stage.adsloaded = true;
	waitForAdsAndDom(api);
    });
	};
		// load yieldlab
                function ylDone() {
                    _UI_stage.yl = true;
                    waitForAdsAndDom();
                };
                loadAsyncXhrWithTimeout(""https://ad.yieldlab.net/yp/412031,412032,412034,412035,412036,412037,440431?ts="" + new Date().getTime(), ylDone, ylDone, 1000);                
		// load UI_gnuserid
		function saveUimnguidLoadAds() {
                    nguserid = window.UI_nguserid
                    setCookie(""NGUserID"", nguserid);
                    loadAds();
		}
		
		var u = getCookie(""NGUserID"");
		if (u !== '') {
                    nguserid = u;
                    loadAds();
		} else {
                    loadAsyncScript('//uir.uimserv.net/sid/', saveUimnguidLoadAds);
		}		
			// BiSkript
			function bitrack() {
                            NSfTIF.track({
                                pageidentifier : pageProfile.section,
                                brand : 'dastelefonbuch',
                                region : 'de',
                                deviceclass : device.deviceclass,
                                ff : device.deviceclass,
                                layoutclass : pageProfile.layoutclass,
                                deviceclient : 'browser'
                            });
			}
			loadAsyncScript('//uim.tifbs.net/js/24539.js', bitrack);
                document.addEventListener(""DOMContentLoaded"", function(event) { 
                    if (document.documentMode) {
                      setTimeout(function(){ _UI_stage.domready = true; waitForAdsAndDom(); }, 5000);
                    } else {
                      _UI_stage.domready = true;
                      waitForAdsAndDom();
                    }
                });                
})();
} catch(e){console.log('[UIM]: ' + e);}
</script>"
9,"<initial-overlay class=""initial-overlay"">"
9,"<uib-accordion close-others=""true"">"
9,"<router-outlet _ngcontent-c0="""">"
9,"<back-top scroll-speed=600 button-theme=""light"" button-text=""Top"" style=""bottom: 20px; right: 10px;"">"
9,"<ng-view autoscroll="""">"
9,"<flag-icon name=""US"" width=""18px"">"
9,"<ht-scorebar team="""" daysback=""5"" daysahead=""7"" displaytiles=""9"">"
9,"<habbo-eu-cookie-banner habbo-require-no-session="""">"
9,"<tab-title title=""Studio"">"
9,"<cm-root ng-version=""7.2.3"">"
9,"<ng-include
        ng-if=""debugMode""
        src=""getPartialURL('debugTool')"">"
9,"<snap-drawer ng-if=""rubedo.current.user.rights.canEdit"" class=""rubedo-admin-drawer"" style=""display: none;"">"
9,"<location-picker data-search-location-enabled=""true"" data-search-prediction-enabled=""false"" data-search-nearby-enabled=""true"" data-all-locations-enabled=""true"" data-display-mode=""desktop"">"
9,"<event-calendar date-template=""components/event-calendar/date.html"" show-games=""true"" show-events=""true"">"
9,"<KW-LoginForm inline-template  ref=""KW-LoginForm"" v-bind:allowed_auth_methods=""settings.allowedAuthMethods"" >"
9,"<qty-component name=""quantity"" :initialcounter=""item.quantity"" :productid=""item.id.toString()"" :variantid=""item.id.toString()"" :producthandle=""item.handle"" :updatecart=""true"" :notify=""false"" v-on:asyncupdate=""updateCart"">"
9,"<phoenix-style href=""/site/styles/print.min.css?v=2019-02-13-190341-2f33718-012684"" media=""print"" delay-load>"
9,"<rwp-tracker v-bind:highlighted=""review.rating_highlighted"">"
9,<header-component inline-template>
9,"<ng-include src=""siteConfig.assetsUrl+'partials/'+element.type+'.html'+staticVersion"">"
9,"<app-root _nghost-sc0="""" ng-version=""7.1.0"">"
9,"<offcanvas-nav id=""drawer"" swipe-open>"
9,"<amp-sidebar id=""drawermenu"" layout=""nodisplay"">"
9,<amp-sidebar id='sidebar' layout='nodisplay' side='left'>
9,"<search-box placeholder='Vyhledávání' search-url=""/cs/vyhledavani"" search-parameter='query' smallstate-breakpoint=""9999999px"" smallstate-offset-breakpoint=""1201px"" smallstate-offset1=""75px"" smallstate-offset2=""75px"">"
9,"<amp-sticky-ad layout=""nodisplay"">"
9,"<popup-video v-bind:class=""{ 'active': store.popupVideo.active}"">"
9,"<app-root _nghost-c0="""" ng-version=""4.4.6"">"
9,"<ui-view name=""header"">"
9,"<root-scope-variable name=""currentUserName"" value="""">"
9,<md-content layout-fill>
9,"<rz-accept-cookies are-accepted=""{{areCookiesAccepted}}"">"
9,"<join-form :modal=""false"">"
9,"<spektrix-logged-in-status show-first-name=""true"" show-login-link=""true"">"
9,"<dir-pagination-controls class=""pagination-controls"">"
9,"<ev-paywall-notifier modal-size=""md"" modal-keyboard=“true” modal-backdrop=""true"">"
8,"<flag-icon name=""BR"" width=""18px"">"
8,"<app-root ng-version=""5.2.10"">"
8,"<address-autocomplete
                query=""{{ ctrl.query }}""
                is-required=""ctrl.is_take_away_order === '0' || ctrl.globals.postcodeFormMode == 'autocomplete'""
                on-place-changed=""ctrl.onPlaceChanged(place)""
            >"
8,"<bb-site-nav-widget data-bb-zone4=""Featured"">"
8,"<amp-auto-ads type=""adsense"" data-ad-client=""ca-pub-8700831721038934"">"
8,"<tws-article-buy-button-with-modal class=\""tws-article-buy-button-with-modal\""\n                                   article-uid=\""articleUid\""\n                                   article=\""article\""\n                                   show-modal=\""\""\n                                   loading-style=\""fabrikk\""\n                                   to-checkout-btn=\""\""\n                                   hide-when-not-buyable=\""\"">"
8,"<add-to-playlist class=""slide-out"">"
8,"<amp-animation id=""showScrollToTopAnim"" layout=""nodisplay"">"
8,"<app-root ng-version=""6.0.9"">"
8,"<download-queue v-cloak v-on:checkout=""queueCheckout = true"" ref=""queue"">"
8,"<registration-form search="""">"
8,"<spektrix-logged-in-status show-first-name=""true"">"
8,"<app-root _nghost-sc0="""" ng-version=""6.0.7"">"
8,"<mc-login mc-options=""appCtrl.options"">"
8,"<svg-icon svg-class=""header-icon icon-orange"" svg-id=""wa-icon-car-favorit"">"
8,"<ods-accept-cookies-message style=""display: none;"">"
8,<ui-view autoscroll>
8,"<flag-icon name=""IT"" width=""18px"">"
8,"<sim-navigation-list-item class=""c-nav-list__item "" default-open='' :is-mobile=""true"">"
8,"<vn-header page=""home"">"
8,"<ng-include src=""'application/frontend/templates/modal-chmod.html'"">"
8,"<flag-icon name=""AE"" width=""18px"">"
8,"<sprint-cart-app class=""omni-theme-aside"" run-mode=""omni-cart"">"
8,"<subscriptions-data style=""display:none"";>"
8,"<toaster-container toaster-options=""{'time-out': 3000, 'close-button':true}"">"
8,"<cc-root id=""nwi-root"">"
8,"<ng-include src=""'app.tpl.html'"" ng-if=""brandingService.initialized"">"
8,"<flag-icon name=""FR"" width=""18px"">"
8,"<form-group :error-bug=""registerErrors"">"
8,"<play-screen @click-play=""togglePlay"">"
8,"<regular-search-banner search-term=""ctrl.regularSearchState.searchTerm"">"
8,"<swiper-slide v-for=""item in items"" v-html=""item"">"
8,"<app-root _nghost-sc0="""" ng-version=""7.0.4"">"
8,"<tws-article-buy-button-with-modal class=\""tws-article-buy-button-with-modal\""\n                                   article-uid=\""articleUid\""\n                                   article=\""article\""\n                                   show-modal=\""\""\n                                   loading-style=\""fabrikk\""\n                                   hide-when-not-buyable=\""\"">"
8,"<search-container :res=""result"" :is-result=""isResult"" v-on:clear-history=""clearHistory""
                                                v-on:set-query=""setQuery"">"
8,"<btn-review class=""pure-u-1"">"
8,"<sidebar-menu inline-template v-show=""true"" style=""display: none;"">"
